ENSG00000123975	9	89311194	89321194	+
ENSG00000203926	X	141589707	141599707	+
ENSG00000105122	19	15454543	15464543	-
ENSG00000164236	5	10564069	10574069	+
ENSG00000278845	17	38297022	38307022	+
ENSG00000124678	6	35138609	35148609	-
ENSG00000023318	9	100088999	100098999	-
ENSG00000109684	4	10674767	10684767	-
ENSG00000129315	12	48706997	48716997	-
ENSG00000136932	9	97912515	97922515	-
ENSG00000105750	19	20923221	20933221	+
ENSG00000172939	3	38165088	38175088	+
ENSG00000160229	19	20776303	20786303	+
ENSG00000101311	20	6113029	6123029	-
ENSG00000087095	17	28041736	28051736	+
ENSG00000091651	16	46689642	46699642	+
ENSG00000165072	9	70043847	70053847	+
ENSG00000163956	4	3522445	3532445	-
ENSG00000183632	16	32666731	32676731	-
ENSG00000188056	6	41228338	41238338	+
ENSG00000119318	9	107283136	107293136	+
ENSG00000105072	19	16496393	16506393	+
ENSG00000030110	6	33570292	33580292	-
ENSG00000080823	14	102295189	102305189	-
ENSG00000124194	20	44247098	44257098	+
ENSG00000106785	9	98109221	98119221	-
ENSG00000112309	6	70947059	70957059	-
ENSG00000112167	6	39105185	39115185	-
ENSG00000171954	19	15508524	15518524	+
ENSG00000052749	10	97416075	97426075	-
ENSG00000152582	5	35617843	35627843	+
ENSG00000213231	14	95686425	95696425	+
ENSG00000169155	9	126805005	126815005	+
ENSG00000120915	8	27490780	27500780	+
ENSG00000171208	16	47133944	47143944	-
ENSG00000008056	X	47609856	47619856	-
ENSG00000177613	10	51689594	51699594	-
ENSG00000171462	6	43446631	43456631	-
ENSG00000187866	9	68780064	68790064	+
ENSG00000275034	16	33303738	33313738	+
ENSG00000079974	22	50773661	50783661	-
ENSG00000009950	7	73614542	73624542	-
ENSG00000164076	3	49859934	49869934	-
ENSG00000250067	19	19528860	19538860	+
ENSG00000089177	20	16563447	16573447	-
ENSG00000180628	10	91163011	91173011	+
ENSG00000185158	17	32007871	32017871	+
ENSG00000096401	6	44387705	44397705	+
ENSG00000126767	X	47640603	47650603	-
ENSG00000122547	7	36153253	36163253	+
ENSG00000196663	14	102362940	102372940	+
ENSG00000177409	7	93138384	93148384	-
ENSG00000161911	6	41144336	41154336	-
ENSG00000126756	X	47649179	47659179	-
ENSG00000197122	20	37344684	37354684	+
ENSG00000172156	17	34285741	34295741	+
ENSG00000130307	19	17272785	17282785	-
ENSG00000048707	1	12230029	12240029	+
ENSG00000241149	7	63998873	64008873	+
ENSG00000087266	4	2793070	2803070	+
ENSG00000213390	10	97282672	97292672	-
ENSG00000136944	9	126613927	126623927	+
ENSG00000256229	19	20167213	20177213	+
ENSG00000100764	14	90256526	90266526	+
ENSG00000095380	9	98056731	98066731	+
ENSG00000038382	5	14143341	14153341	+
ENSG00000102265	X	47582407	47592407	+
ENSG00000197124	19	20029504	20039504	-
ENSG00000134014	8	28089672	28099672	+
ENSG00000166171	10	101570559	101580559	+
ENSG00000275832	17	38419279	38429279	+
ENSG00000164746	7	48035510	48045510	+
ENSG00000125384	14	52314304	52324304	+
ENSG00000269095	19	17245447	17255447	-
ENSG00000158748	1	19664874	19674874	+
ENSG00000166734	15	44288718	44298718	+
ENSG00000137221	6	43477522	43487522	+
ENSG00000188171	19	20651595	20661595	-
ENSG00000275152	17	35971496	35981496	-
ENSG00000071127	4	10106948	10116948	-
ENSG00000108688	17	34270220	34280220	+
ENSG00000159433	15	42575605	42585605	+
ENSG00000186472	7	83152929	83162929	-
ENSG00000275385	17	36064271	36074271	+
ENSG00000130762	1	3454664	3464664	+
ENSG00000101150	20	63865227	63875227	+
ENSG00000163808	3	44761720	44771720	+
ENSG00000188676	8	39934613	39944613	+
ENSG00000275718	17	35991552	36001552	-
ENSG00000140320	15	40439720	40449720	+
ENSG00000085872	19	16532436	16542436	-
ENSG00000136848	9	121567056	121577056	+
ENSG00000166444	11	8900950	8910950	-
ENSG00000187144	1	16427423	16437423	-
ENSG00000124490	6	49703589	49713589	-
ENSG00000162444	1	9997205	10007205	+
ENSG00000113492	5	35038134	35048134	-
ENSG00000279169	1	13191408	13201408	-
ENSG00000180758	1	9119101	9129101	-
ENSG00000088543	3	50561026	50571026	-
ENSG00000169139	8	48008414	48018414	+
ENSG00000013573	12	31073859	31083859	+
ENSG00000185634	15	48953918	48963918	-
ENSG00000168273	3	52534012	52544012	+
ENSG00000286131	8	32647201	32657201	+
ENSG00000114383	3	50318250	50328250	-
ENSG00000101251	20	13986442	13996442	-
ENSG00000166169	10	101578269	101588269	-
ENSG00000184677	1	22428837	22438837	+
ENSG00000182979	14	105419819	105429819	+
ENSG00000168575	8	42531925	42541925	-
ENSG00000103544	16	19555239	19565239	+
ENSG00000105726	19	19653675	19663675	-
ENSG00000141738	17	39737926	39747926	+
ENSG00000147130	X	71245145	71255145	-
ENSG00000168061	11	65040900	65050900	+
ENSG00000169744	4	16888677	16898677	-
ENSG00000144724	3	61561568	61571568	+
ENSG00000160352	19	21082158	21092158	+
ENSG00000165669	10	118332327	118342327	-
ENSG00000197020	19	21757578	21767578	-
ENSG00000147166	X	71301749	71311749	+
ENSG00000196470	16	48438401	48448401	-
ENSG00000183921	16	22165582	22175582	+
ENSG00000165502	14	49610625	49620625	-
ENSG00000104611	8	19313692	19323692	+
ENSG00000160161	19	19538247	19548247	+
ENSG00000132879	1	11654374	11664374	+
ENSG00000123094	12	25959028	25969028	+
ENSG00000110107	11	60896584	60906584	-
ENSG00000107829	10	101685294	101695294	-
ENSG00000187545	1	12888269	12898269	-
ENSG00000105717	19	19608692	19618692	-
ENSG00000069345	16	46963673	46973673	-
ENSG00000170927	6	52077612	52087612	-
ENSG00000184470	22	19931819	19941819	-
ENSG00000019995	10	124942122	124952122	+
ENSG00000239810	1	12821409	12831409	-
ENSG00000155265	10	97849842	97859842	+
ENSG00000071537	14	81523852	81533852	-
ENSG00000176102	11	33152370	33162370	-
ENSG00000125991	20	35542037	35552037	+
ENSG00000146166	6	63309982	63319982	-
ENSG00000120889	8	23059030	23069030	-
ENSG00000198018	10	99659508	99669508	+
ENSG00000013288	4	6575188	6585188	+
ENSG00000067365	16	8621682	8631682	+
ENSG00000105662	19	18683677	18693677	+
ENSG00000206579	8	55102027	55112027	+
ENSG00000116731	1	13700197	13710197	+
ENSG00000092531	15	42491232	42501232	+
ENSG00000168993	4	816128	826128	-
ENSG00000134294	12	46362772	46372772	-
ENSG00000116721	1	12791396	12801396	+
ENSG00000184635	19	19900912	19910912	+
ENSG00000147162	X	71533103	71543103	+
ENSG00000233041	15	40351032	40361032	+
ENSG00000158901	20	45569325	45579325	-
ENSG00000183260	20	63861497	63871497	+
ENSG00000164327	5	39064398	39074398	-
ENSG00000132671	20	23035311	23045311	+
ENSG00000186810	X	71608510	71618510	-
ENSG00000155330	16	46821179	46831179	-
ENSG00000129933	19	19320828	19330828	+
ENSG00000156414	14	103928455	103938455	+
ENSG00000155962	X	155324656	155334656	-
ENSG00000283740	5	17604176	17614176	+
ENSG00000277745	X	155450004	155460004	-
ENSG00000182836	5	41500627	41510627	-
ENSG00000197548	3	11272308	11282308	+
ENSG00000140299	15	59679533	59689533	-
ENSG00000275778	12	11161599	11171599	-
ENSG00000185973	X	155709097	155719097	-
ENSG00000100987	20	25072140	25082140	-
ENSG00000168939	X	155612571	155622571	+
ENSG00000187735	8	54012455	54022455	-
ENSG00000196730	9	87497227	87507227	+
ENSG00000205765	5	41904187	41914187	+
ENSG00000148843	10	103396625	103406625	+
ENSG00000101464	20	34688789	34698789	-
ENSG00000124333	X	155881344	155891344	+
ENSG00000063978	4	2462219	2472219	+
ENSG00000204193	9	110327883	110337883	-
ENSG00000163812	3	44966184	44976184	-
ENSG00000095627	10	114179269	114189269	+
ENSG00000179058	9	129610775	129620775	-
ENSG00000101335	20	36541496	36551496	+
ENSG00000168081	8	28316985	28326985	+
ENSG00000249967	10	97584373	97594373	+
ENSG00000124334	X	155997580	156007580	+
ENSG00000118707	20	36573487	36583487	+
ENSG00000131697	1	5982472	5992472	-
ENSG00000175216	11	46836307	46846307	-
ENSG00000198752	14	103047548	103057548	-
ENSG00000138613	15	63276017	63286017	+
ENSG00000183638	8	10702186	10712186	-
ENSG00000135413	12	54624894	54634894	-
ENSG00000203837	10	116427846	116437846	+
ENSG00000136925	9	97623367	97633367	-
ENSG00000248592	3	52887561	52897561	-
ENSG00000259399	20	36574552	36584552	+
ENSG00000107807	10	101131299	101141299	+
ENSG00000181215	4	6190554	6200554	-
ENSG00000165383	10	48904231	48914231	-
ENSG00000240694	8	26504091	26514091	-
ENSG00000101084	20	36605778	36615778	+
ENSG00000102076	X	154144242	154154242	+
ENSG00000140107	14	100323338	100333338	+
ENSG00000215612	4	8861838	8871838	-
ENSG00000170484	12	52563842	52573842	-
ENSG00000073146	22	50089878	50099878	+
ENSG00000185652	12	5432107	5442107	+
ENSG00000182179	3	49803952	49813952	-
ENSG00000078725	9	119359434	119369434	-
ENSG00000268221	X	154182595	154192595	+
ENSG00000101082	20	36636195	36646195	-
ENSG00000269433	X	154257537	154267537	+
ENSG00000100628	14	93966738	93976738	-
ENSG00000168826	4	4290250	4300250	+
ENSG00000278057	X	154285852	154295852	-
ENSG00000125901	20	3046051	3056051	+
ENSG00000073150	22	50170730	50180730	+
ENSG00000101405	20	3071619	3081619	+
ENSG00000148123	9	101028726	101038726	+
ENSG00000140798	16	48146017	48156017	-
ENSG00000101200	20	3074723	3084723	-
ENSG00000112759	6	44219552	44229552	+
ENSG00000133704	12	30685868	30695868	-
ENSG00000171877	15	44185270	44195270	-
ENSG00000148600	10	84194536	84204536	+
ENSG00000088280	1	23474567	23484567	-
ENSG00000129691	8	38105492	38115492	+
ENSG00000185019	20	3150195	3160195	-
ENSG00000110719	11	68039024	68049024	+
ENSG00000215251	20	3149864	3159864	-
ENSG00000154079	6	70566916	70576916	+
ENSG00000119698	14	94146127	94156127	+
ENSG00000007350	X	154295794	154305794	+
ENSG00000056097	5	32434739	32444739	-
ENSG00000170638	22	50185912	50195912	+
ENSG00000167588	12	50103981	50113981	+
ENSG00000152990	4	22506065	22516065	-
ENSG00000198171	20	3194684	3204684	-
ENSG00000149507	11	60040408	60050408	+
ENSG00000242689	11	58622664	58632664	+
ENSG00000226174	14	105398537	105408537	+
ENSG00000136937	9	97633667	97643667	+
ENSG00000188807	1	9588910	9598910	+
ENSG00000164078	3	49893872	49903872	-
ENSG00000127152	14	99262196	99272196	-
ENSG00000013563	X	154402111	154412111	-
ENSG00000073169	22	50200978	50210978	+
ENSG00000167566	12	49818749	49828749	-
ENSG00000254087	8	55879834	55889834	+
ENSG00000122507	7	33109556	33119556	+
ENSG00000143727	2	264139	274139	+
ENSG00000069329	16	46679517	46689517	-
ENSG00000196711	8	52555429	52565429	-
ENSG00000174840	3	57556273	57566273	+
ENSG00000205413	7	93108022	93118022	-
ENSG00000107581	10	119070822	119080822	-
ENSG00000125877	20	3208867	3218867	+
ENSG00000185875	10	25016611	25026611	+
ENSG00000104237	8	54509421	54519421	+
ENSG00000101898	20	31547411	31557411	+
ENSG00000005981	7	95478443	95488443	+
ENSG00000125968	20	31605282	31615282	+
ENSG00000278540	17	37396835	37406835	-
ENSG00000128159	22	50235022	50245022	-
ENSG00000261509	16	33360273	33370273	+
ENSG00000131055	20	31637911	31647911	+
ENSG00000072422	10	60991439	61001439	-
ENSG00000139180	12	4649094	4659094	+
ENSG00000154814	3	16265159	16275159	+
ENSG00000066739	14	96353340	96363340	-
ENSG00000177058	5	55763193	55773193	-
ENSG00000106351	7	100539202	100549202	+
ENSG00000108187	10	68323048	68333048	-
ENSG00000047365	4	36234513	36244513	-
ENSG00000174442	15	66504958	66514958	+
ENSG00000237515	16	12901597	12911597	+
ENSG00000127993	7	92528772	92538772	+
ENSG00000155269	4	8558724	8568724	+
ENSG00000127989	7	91870701	91880701	-
ENSG00000040731	5	24634977	24644977	-
ENSG00000284439	5	17518366	17528366	+
ENSG00000198793	1	11252550	11262550	-
ENSG00000108733	17	35568862	35578862	-
ENSG00000174123	4	38772989	38782989	-
ENSG00000106236	7	98617284	98627284	+
ENSG00000171532	17	39599776	39609776	-
ENSG00000100784	14	91050640	91060640	-
ENSG00000242950	7	92467985	92477985	-
ENSG00000088325	20	31739270	31749270	+
ENSG00000154274	4	37453924	37463924	+
ENSG00000151575	15	56244008	56254008	+
ENSG00000112936	5	40909496	40919496	+
ENSG00000164645	7	88785736	88795736	-
ENSG00000173599	11	66948385	66958385	-
ENSG00000147481	8	49909788	49919788	+
ENSG00000164294	5	55160166	55170166	+
ENSG00000106261	7	100015571	100025571	+
ENSG00000101306	20	31819307	31829307	+
ENSG00000179772	20	31835603	31845603	-
ENSG00000165949	14	94104835	94114835	+
ENSG00000197816	9	97307303	97317303	+
ENSG00000156381	14	102499798	102509798	-
ENSG00000016082	5	51383447	51393447	+
ENSG00000171552	20	31713988	31723988	-
ENSG00000182199	12	57229572	57239572	+
ENSG00000065618	10	104075879	104085879	-
ENSG00000154122	5	14861777	14871777	-
ENSG00000006042	17	32927909	32937909	+
ENSG00000134569	11	46908641	46918641	-
ENSG00000130475	19	17747717	17757717	+
ENSG00000120563	10	29289060	29299060	+
ENSG00000103512	16	14833720	14843720	+
ENSG00000110484	11	62270157	62280157	+
ENSG00000006128	7	97732083	97742083	+
ENSG00000197134	19	22052429	22062429	+
ENSG00000278619	17	36601582	36611582	+
ENSG00000196350	19	22286440	22296440	+
ENSG00000102125	X	154411523	154421523	+
ENSG00000115705	2	1374065	1384065	+
ENSG00000229676	19	22634323	22644323	+
ENSG00000120029	10	102046192	102056192	-
ENSG00000090989	4	55853647	55863647	+
ENSG00000205838	5	34838832	34848832	+
ENSG00000205457	16	33193658	33203658	+
ENSG00000135046	9	73151864	73161864	+
ENSG00000204172	10	47513637	47523637	-
ENSG00000132432	7	54749973	54759973	-
ENSG00000167487	19	18637024	18647024	+
ENSG00000169519	11	28108247	28118247	+
ENSG00000185775	9	42183658	42193658	+
ENSG00000171314	10	97426190	97436190	+
ENSG00000128581	7	101311822	101321822	-
ENSG00000088970	20	21125982	21135982	+
ENSG00000127526	19	16562414	16572414	-
ENSG00000095596	10	93073474	93083474	+
ENSG00000103319	16	22206277	22216277	+
ENSG00000189292	2	278850	288850	-
ENSG00000261130	16	15395753	15405753	+
ENSG00000184916	14	105158823	105168823	-
ENSG00000277258	17	38739816	38749816	-
ENSG00000176697	11	27712057	27722057	-
ENSG00000106927	9	114068327	114078327	-
ENSG00000273604	17	38664956	38674956	-
ENSG00000125850	20	18049187	18059187	-
ENSG00000113593	5	65563235	65573235	+
ENSG00000100429	22	50241404	50251404	-
ENSG00000182512	14	95533502	95543502	+
ENSG00000185040	7	76531458	76541458	-
ENSG00000187210	9	76419849	76429849	+
ENSG00000125871	20	17969017	17979017	+
ENSG00000108691	17	34255217	34265217	+
ENSG00000179241	11	35943980	35953980	+
ENSG00000174628	16	19716455	19726455	+
ENSG00000165948	14	94081300	94091300	+
ENSG00000086061	9	33025272	33035272	+
ENSG00000203879	X	154436912	154446912	+
ENSG00000185479	12	52442145	52452145	-
ENSG00000171853	2	3379674	3389674	+
ENSG00000094804	17	40287878	40297878	+
ENSG00000136819	9	129825862	129835862	-
ENSG00000167191	16	19876166	19886166	-
ENSG00000078900	1	3652515	3662515	+
ENSG00000086288	7	37848596	37858596	+
ENSG00000150756	5	10239896	10249896	-
ENSG00000140057	14	96392127	96402127	+
ENSG00000064545	19	19128512	19138512	-
ENSG00000182551	2	3509530	3519530	-
ENSG00000239789	7	55951876	55961876	+
ENSG00000071859	X	154444140	154454140	+
ENSG00000149474	20	18137227	18147227	+
ENSG00000006534	11	68008577	68018577	+
ENSG00000103485	16	29663278	29673278	+
ENSG00000232838	20	18137862	18147862	+
ENSG00000148541	10	59353180	59363180	-
ENSG00000172115	7	25115259	25125259	-
ENSG00000109680	4	26576436	26586436	+
ENSG00000166902	11	59800777	59810777	-
ENSG00000284969	11	33712466	33722466	-
ENSG00000151876	5	41925253	41935253	+
ENSG00000185905	16	29735989	29745989	-
ENSG00000108344	17	39980806	39990806	+
ENSG00000125869	20	9514357	9524357	+
ENSG00000105656	19	18512115	18522115	-
ENSG00000142661	1	24102134	24112134	-
ENSG00000168884	4	2746341	2756341	-
ENSG00000173465	11	65570459	65580459	+
ENSG00000163939	3	52675916	52685916	-
ENSG00000099139	9	75890643	75900643	+
ENSG00000130508	2	1734851	1744851	-
ENSG00000130827	X	154458280	154468280	+
ENSG00000156671	10	75099585	75109585	+
ENSG00000125818	20	1113239	1123239	+
ENSG00000088808	14	103837574	103847574	-
ENSG00000171819	1	11189354	11199354	+
ENSG00000196976	X	154469256	154479256	-
ENSG00000215595	20	1203453	1213453	+
ENSG00000197921	1	2520262	2530262	-
ENSG00000204669	9	72062720	72072720	-
ENSG00000113389	5	32689069	32699069	+
ENSG00000102178	X	154476614	154486614	-
ENSG00000173327	11	65605381	65615381	-
ENSG00000188130	22	50251715	50261715	-
ENSG00000101298	20	1266279	1276279	+
ENSG00000126903	X	154480689	154490689	-
ENSG00000283967	5	17580959	17590959	-
ENSG00000283988	5	17584393	17594393	-
ENSG00000169271	5	54455698	54465698	+
ENSG00000148841	10	104328464	104338464	-
ENSG00000066455	14	92794304	92804304	+
ENSG00000115738	2	8678844	8688844	+
ENSG00000134363	5	53480625	53490625	+
ENSG00000165912	11	47176442	47186442	-
ENSG00000116288	1	7954290	7964290	+
ENSG00000135423	12	56478413	56488413	-
ENSG00000125775	20	1319138	1329138	-
ENSG00000173473	3	47772105	47782105	-
ENSG00000105676	19	19033574	19043574	+
ENSG00000109819	4	23894088	23904088	-
ENSG00000142677	1	24133139	24143139	-
ENSG00000131910	1	26903974	26913974	-
ENSG00000196781	9	81679546	81689546	-
ENSG00000150593	10	110871794	110881794	+
ENSG00000099814	14	104865267	104875267	+
ENSG00000196209	20	1481586	1491586	-
ENSG00000137878	15	57591907	57601907	+
ENSG00000151360	2	3658199	3668199	+
ENSG00000164692	7	94394894	94404894	+
ENSG00000185386	22	50260766	50270766	-
ENSG00000140030	14	88005134	88015134	+
ENSG00000170275	3	33114013	33124013	+
ENSG00000148331	9	129632168	129642168	-
ENSG00000184160	4	3766347	3776347	+
ENSG00000160321	19	22000948	22010948	-
ENSG00000132356	5	40788373	40798373	-
ENSG00000125900	20	1547704	1557704	-
ENSG00000180447	9	86937505	86947505	-
ENSG00000161634	12	54638492	54648492	-
ENSG00000120051	10	104353832	104363832	+
ENSG00000160211	X	154537571	154547571	-
ENSG00000159674	4	1198961	1208961	-
ENSG00000185436	1	24177958	24187958	-
ENSG00000242259	22	19437710	19447710	-
ENSG00000284465	5	17575757	17585757	-
ENSG00000106789	9	98182636	98192636	-
ENSG00000079841	6	71886702	71896702	+
ENSG00000102893	16	47461122	47471122	+
ENSG00000284373	5	17498230	17508230	+
ENSG00000131914	1	26410816	26420816	+
ENSG00000124104	20	45833798	45843798	+
ENSG00000167077	22	41699502	41709502	+
ENSG00000112996	5	44808946	44818946	+
ENSG00000172554	2	950848	960848	+
ENSG00000232423	1	12937579	12947579	-
ENSG00000168060	11	65048552	65058552	-
ENSG00000147180	X	85243990	85253990	+
ENSG00000169504	1	24745381	24755381	+
ENSG00000070269	14	56488353	56498353	+
ENSG00000169919	7	65972214	65982214	-
ENSG00000005175	12	47696029	47706029	-
ENSG00000130479	19	17719241	17729241	+
ENSG00000140795	16	46780406	46790406	-
ENSG00000169641	1	23167807	23177807	-
ENSG00000181773	1	27392621	27402621	+
ENSG00000138346	10	68462120	68472120	-
ENSG00000175707	1	26950467	26960467	-
ENSG00000101473	20	45847404	45857404	-
ENSG00000185069	12	52767344	52777344	-
ENSG00000233954	1	15799347	15809347	-
ENSG00000123570	X	103822256	103832256	-
ENSG00000180818	12	53985064	53995064	+
ENSG00000174950	1	27373332	27383332	-
ENSG00000137770	15	44427621	44437621	+
ENSG00000132801	20	45857613	45867613	+
ENSG00000140743	16	22427164	22437164	-
ENSG00000158427	X	103918895	103928895	+
ENSG00000144619	3	2098812	2108812	+
ENSG00000161405	17	39854311	39864311	-
ENSG00000233932	15	48178121	48188121	+
ENSG00000269226	X	104066211	104076211	-
ENSG00000149806	11	65112176	65122176	-
ENSG00000055070	1	16352574	16362574	+
ENSG00000279395	11	55811366	55821366	+
ENSG00000213988	19	20077993	20087993	+
ENSG00000110104	11	60842112	60852112	+
ENSG00000112964	5	42423438	42433438	+
ENSG00000068001	3	50312781	50322781	-
ENSG00000157456	15	59105125	59115125	+
ENSG00000148604	10	84230665	84240665	+
ENSG00000198911	22	41833078	41843078	+
ENSG00000118620	19	21020633	21030633	+
ENSG00000175087	1	26111164	26121164	+
ENSG00000196109	19	22205800	22215800	-
ENSG00000159958	22	41916805	41926805	-
ENSG00000183706	15	22094521	22104521	+
ENSG00000118004	2	3594831	3604831	+
ENSG00000100979	20	45902154	45912154	-
ENSG00000261652	15	55408494	55418494	+
ENSG00000186451	3	57060663	57070663	+
ENSG00000095303	9	122370529	122380529	+
ENSG00000189079	12	45729705	45739705	+
ENSG00000167232	19	23385470	23395470	-
ENSG00000107954	10	103493978	103503978	+
ENSG00000171735	1	6785453	6795453	+
ENSG00000100902	14	35278632	35288632	+
ENSG00000197013	19	21496681	21506681	+
ENSG00000110025	11	65027438	65037438	+
ENSG00000100982	20	45934682	45944682	+
ENSG00000113100	5	27111149	27121149	-
ENSG00000232653	15	32593455	32603455	+
ENSG00000175267	16	22092537	22102537	+
ENSG00000123388	12	53973125	53983125	+
ENSG00000171989	15	59206842	59216842	+
ENSG00000100162	22	41937151	41947151	-
ENSG00000205704	22	41952173	41962173	+
ENSG00000138604	15	69160583	69170583	+
ENSG00000198026	20	45962202	45972202	-
ENSG00000157191	1	16440720	16450720	+
ENSG00000100985	20	46008907	46018907	+
ENSG00000170423	12	52839091	52849091	-
ENSG00000107960	10	103908183	103918183	-
ENSG00000049759	18	58044225	58054225	+
ENSG00000103642	15	63121832	63131832	+
ENSG00000171865	2	3548332	3558332	-
ENSG00000037965	12	54008984	54018984	+
ENSG00000275302	17	36103826	36113826	+
ENSG00000151388	5	33882018	33892018	-
ENSG00000126391	11	65386620	65396620	+
ENSG00000107593	10	100320263	100330263	-
ENSG00000173825	11	65354750	65364750	+
ENSG00000146147	6	53929981	53939981	+
ENSG00000234602	5	55217314	55227314	-
ENSG00000102910	16	48244299	48254299	+
ENSG00000157168	8	31639221	31649221	+
ENSG00000100167	22	41969474	41979474	+
ENSG00000127980	7	92518519	92528519	-
ENSG00000105664	19	18781304	18791304	-
ENSG00000127084	9	92947522	92957522	+
ENSG00000134330	2	9473657	9483657	+
ENSG00000161395	17	39686796	39696796	-
ENSG00000172689	11	60785332	60795332	+
ENSG00000133226	1	24631715	24641715	+
ENSG00000146247	6	79068253	79078253	-
ENSG00000204710	11	65170153	65180153	+
ENSG00000183066	22	41998724	42008724	+
ENSG00000139117	12	38897429	38907429	-
ENSG00000169855	3	79757997	79767997	-
ENSG00000157593	6	44247889	44257889	-
ENSG00000162139	11	74988278	74998278	+
ENSG00000273559	17	38815354	38825354	-
ENSG00000145626	5	35991027	36001027	-
ENSG00000054983	14	87983664	87993664	-
ENSG00000161798	12	49961871	49971871	+
ENSG00000162482	1	19278769	19288769	-
ENSG00000133872	8	30073207	30083207	-
ENSG00000236782	1	26161830	26171830	-
ENSG00000148943	11	27496768	27506768	-
ENSG00000171811	10	132932822	132942822	-
ENSG00000065615	6	83859655	83869655	+
ENSG00000139610	12	51336678	51346678	-
ENSG00000157045	16	15046078	15056078	-
ENSG00000166200	15	49145660	49155660	-
ENSG00000100739	14	96256209	96266209	+
ENSG00000215910	1	11761786	11771786	+
ENSG00000145526	5	20565872	20575872	-
ENSG00000275023	17	38705272	38715272	+
ENSG00000186529	19	15640896	15650896	+
ENSG00000198951	22	42060841	42070841	-
ENSG00000101746	18	34214951	34224951	-
ENSG00000175785	14	93778484	93788484	-
ENSG00000173421	3	49198427	49208427	+
ENSG00000172817	8	64788736	64798736	-
ENSG00000116663	1	11664199	11674199	+
ENSG00000183779	8	37695781	37705781	+
ENSG00000215695	1	15659868	15669868	+
ENSG00000177096	22	42074247	42084247	+
ENSG00000065833	6	83421050	83431050	-
ENSG00000205045	17	35477856	35487856	-
ENSG00000132749	11	68741519	68751519	-
ENSG00000151694	2	9546731	9556731	-
ENSG00000215906	1	22955337	22965337	-
ENSG00000124140	20	46021689	46031689	+
ENSG00000178538	8	60271399	60281399	-
ENSG00000170779	14	105011082	105021082	-
ENSG00000188822	1	23903361	23913361	-
ENSG00000100147	22	41800678	41810678	+
ENSG00000137834	15	66702235	66712235	+
ENSG00000145147	4	20251904	20261904	+
ENSG00000156968	16	15395753	15405753	+
ENSG00000156042	10	73348858	73358858	-
ENSG00000165238	9	93184915	93194915	+
ENSG00000011198	3	43690107	43700107	+
ENSG00000151353	2	667405	677405	-
ENSG00000182180	10	73242692	73252692	-
ENSG00000197372	19	23677219	23687219	-
ENSG00000088832	20	1383163	1393163	-
ENSG00000196172	19	23748890	23758890	-
ENSG00000090273	1	26900237	26910237	+
ENSG00000173227	11	67006777	67016777	+
ENSG00000146143	6	57314804	57324804	+
ENSG00000227868	1	23005851	23015851	-
ENSG00000171475	17	40219303	40229303	+
ENSG00000213973	19	22774150	22784150	-
ENSG00000100281	22	35257451	35267451	+
ENSG00000166123	16	46884361	46894361	+
ENSG00000214435	10	102869469	102879469	+
ENSG00000142751	1	26880282	26890282	-
ENSG00000124664	6	34546332	34556332	-
ENSG00000020181	8	37784190	37794190	+
ENSG00000156564	6	40577363	40587363	-
ENSG00000171067	11	68262000	68272000	-
ENSG00000130311	19	17309517	17319517	+
ENSG00000184486	6	98834573	98844573	+
ENSG00000189266	1	23956838	23966838	+
ENSG00000196932	10	61443380	61453380	-
ENSG00000131931	8	42833324	42843324	-
ENSG00000174276	11	65107700	65117700	-
ENSG00000174992	16	29778255	29788255	+
ENSG00000204140	6	35781018	35791018	+
ENSG00000135002	9	76384516	76394516	-
ENSG00000004766	7	93232339	93242339	+
ENSG00000278311	17	36544911	36554911	+
ENSG00000203877	6	83853265	83863265	+
ENSG00000162511	1	30747773	30757773	-
ENSG00000171863	2	3575259	3585259	+
ENSG00000213996	19	19263390	19273390	-
ENSG00000137038	9	7878379	7888379	-
ENSG00000102921	16	48610147	48620147	-
ENSG00000132182	3	13410321	13420321	-
ENSG00000169550	11	26562262	26572262	-
ENSG00000185774	4	21938771	21948771	-
ENSG00000151379	2	17816459	17826459	+
ENSG00000158014	1	26036117	26046117	-
ENSG00000137776	15	58923678	58933678	-
ENSG00000170315	17	16380797	16390797	+
ENSG00000146192	6	37005645	37015645	+
ENSG00000100297	22	35400133	35410133	+
ENSG00000204138	1	28369581	28379581	+
ENSG00000174343	4	40335332	40345332	+
ENSG00000161999	16	674527	684527	-
ENSG00000277791	17	38752740	38762740	+
ENSG00000064607	19	19024022	19034022	-
ENSG00000088836	20	3229558	3239558	-
ENSG00000119509	9	100099242	100109242	+
ENSG00000171476	4	56671898	56681898	-
ENSG00000108100	10	35247024	35257024	+
ENSG00000140105	14	100366804	100376804	-
ENSG00000100292	22	35380360	35390360	+
ENSG00000137193	6	37170151	37180151	+
ENSG00000083099	6	89628748	89638748	-
ENSG00000144677	3	37861879	37871879	+
ENSG00000005302	X	11758158	11768158	+
ENSG00000135324	6	84033771	84043771	+
ENSG00000100364	22	45230893	45240893	-
ENSG00000108599	17	19968342	19978342	-
ENSG00000103429	16	14632930	14642930	+
ENSG00000119979	10	119104085	119114085	+
ENSG00000138593	15	49036446	49046446	-
ENSG00000276085	17	36186757	36196757	-
ENSG00000163029	2	17790241	17800241	-
ENSG00000082397	18	5620699	5630699	-
ENSG00000151893	10	118745248	118755248	-
ENSG00000213999	19	19182130	19192130	-
